"x","y","z"
7.06171517167328,3.71872493088684,2.48129251398212
3.12756165006024,4.52952873049836,2.60994218171678
4.05683654924805,4.64166093226623,3.56767468941668
-0.216192117747142,3.27713438153802,3.61307501609931
-0.169475227620571,3.25554246117322,3.50527514980082
3.32966767600532,5.06282588963628,3.27037433090551
4.78971287291597,0.315170068787044,4.94608789007953
0.121817737413296,2.80700819865418,3.47543843533412
6.45502260071087,0.587777663449396,7.04423500240009
3.07342882668215,2.40775299010484,2.79954820908826
4.71998695624862,6.32221107559049,5.839315525063
0.924406881875192,4.1281535596227,4.3864876046865
4.75693232312725,4.57224955459525,3.34954620461454
4.90903695910196,4.19022981879681,3.03284478002463
3.09139303654591,5.31091573115819,2.19788159801614
2.78922878701419,2.10746363110233,2.99246451914157
-0.337237209130734,2.89481952581268,3.23320925209924
0.143660291253925,2.33458047013091,3.575289580865
3.18054031923406,2.62060729140476,1.5806615168611
6.74836633823898,0.258236005032317,6.67517684064201
4.567583820091,4.95893751683197,3.45716120847271
7.08174879919765,3.44523917899118,2.99136663732351
4.48184778645862,6.20109365816306,6.15260597210132
0.709133726017645,4.1482372431304,4.85160111856919
4.60876604077797,4.25728208106048,3.73395806950139
3.92198533384889,1.73191919129438,1.96534860148408
6.61628555575377,0.706117333516812,6.86797549991056
4.68900976475421,3.59099768163354,3.23111646737709
2.72910966332281,2.37035141863153,2.40119216703769
0.856969628837179,4.15435759252485,3.76347860578945
3.23371200845881,5.20309313602046,3.18971353127435
1.32440810973132,4.55075344319871,4.05699658857297
5.31137135453703,1.09626422052744,4.59505555661109
0.573700407121513,4.47783907813223,4.41722056649959
3.60642577126248,2.55307519436885,2.42114817250574
7.2224525328141,4.47057753048034,2.91254722611337
4.81288943432072,0.213441028544582,4.34096099380331
0.406785621489389,2.61786020649947,4.24287638550586
4.51209810990658,4.33890527639107,3.24288921582701
4.78819727911419,5.75051643008147,5.76203365473946
5.15515615240313,6.23597347103359,5.78516526587749
0.839833877788927,4.1287182282996,4.55095693919316
2.69791946506705,2.51355966207604,2.10332664261907
2.12444173595468,6.73132871881247,3.28270586746634
5.49629346624401,4.28781175941399,3.40445820030343
4.87338318771798,5.65039786709846,6.33773834218283
4.75857573731538,4.70984487317398,3.83923254957374
2.87307379320115,5.45087421671373,2.74099819403931
2.46096002837638,6.58900906828396,2.84894107165991
3.27429571086416,5.4027639307025,3.26845875416296
6.49912306111949,0.251133233817375,6.30826437975913
5.27815668762533,4.31338698864897,3.97095980886094
1.21029908996956,4.5681555649907,4.87896624028552
4.97773396096462,0.917235429202319,4.92933048334572
6.94187533730644,3.74339422575248,3.05123030867
7.50335701413416,3.71611053792253,3.11923193669945
3.24674910574937,1.91883015674513,1.78787486098945
5.04757869317311,0.321553178364593,5.42398876355679
0.390178398541214,4.50676298820611,4.47611848955407
0.252065681600064,2.77087330625312,3.01036763661193
4.68019818976681,4.85665568893852,3.55120019215152
2.87010522320681,5.25861900864983,2.97229858319539
2.6590381560802,6.90614677127675,3.01538421842775
3.19722662032493,5.54766421234458,2.52481468044753
-0.0898593528082044,3.02338714949986,3.8074785454344
3.25292359382803,2.45535324468233,2.63423456562539
3.30494152979194,2.01569152895999,2.1328380900592
4.72509113257102,5.58266184067552,6.33888816903188
4.91604207764558,4.64397946852724,3.79648372028842
6.88901792518383,3.88824277633025,2.95924707437403
2.61089329763314,6.44774423949834,2.93565396137323
4.73836726823632,6.40901907835783,5.45327197237844
0.989000503729075,4.19683951752436,4.24133227110559
2.79863707572071,6.41528855502678,2.64282647412163
1.13840471294526,4.31989424649962,4.21982942228225
0.694355991479853,4.2941019218741,4.56820994319454
3.11660869274821,2.81711921991707,3.01640170122228
6.4373239268062,0.0503284019489885,7.17667520024866
3.09111675698916,2.54084045635392,2.36961086224578
5.02521851547177,0.0546664683994255,5.26191213850404
2.85329663182641,5.42104947026132,3.48122035374853
6.97973982882974,2.95099217883037,2.93317339961682
2.87651222529238,6.3960340531499,2.65570682641963
5.29578517138912,0.278693420897374,5.16819895678405
3.01794097827922,5.31965968082273,3.4695355986049
5.19880118492391,4.25729383436495,3.11415324547981
2.89553036448941,2.03281991006186,2.32606519115379
7.33529511185444,3.38585432506974,2.7908839121758
5.03520443561322,5.02020692908343,3.50675608530777
4.45314047705316,5.45016319519011,5.92076241295625
0.316804468150709,3.05988857589932,3.56467072915039
4.73538319102007,5.85666051086456,5.94475567014914
0.859684827242878,4.18464513895782,4.82699574318182
2.48840757728614,7.04873594612014,3.04205839852827
4.44434569136198,5.3567649315052,5.82461836515658
3.0972582468737,6.43030853417086,3.25566921392217
5.36719704993658,0.856982465717615,4.50806487527667
5.29358150678999,0.550456410349259,5.06994323243321
4.7689544876664,4.32829480011626,3.32854107756544
0.298901217546796,2.6066243305557,3.45922679410414
6.53834331096871,0.216470006157435,6.91513343922204
5.25126433223943,0.386989925935687,4.97699133841973
0.726908627323121,4.00618215064801,4.34853098340162
7.18434643305319,3.51413719229675,2.637635821013
6.86435497541544,0.337778431355869,7.20163225045532
0.904829060469212,4.31290727050381,4.24978226495421
2.44789502499597,6.57962527431829,2.65713603318953
5.31954470472302,0.291643512296004,5.29063978471042
2.81703452211621,6.68259596372686,2.76544300345928
2.36579391525271,6.56964649943981,3.20471275392371
6.97532324518434,0.286500328337823,6.89067550555136
4.4622422532047,0.406431891599175,4.48682937104557
5.05338264384226,4.68284519573604,3.4309267852187
4.15298671124715,5.87806055562281,5.91770945126707
4.34482751829801,6.24023040120302,5.97028716220813
-0.208198597214955,2.25602254797232,3.7021589368742
2.68259585464367,6.92988447166039,2.59189269806517
2.97765030150987,5.13082518602408,2.4125324607645
1.06248856657529,4.21092941715118,4.78555019939645
3.6316170244467,5.42823672452517,2.76403097992453
5.22731622012053,5.05935875049527,4.31355075937415
5.00378673392961,0.331176709925604,4.74422181208777
-0.251154219869331,3.41232225180682,3.29982029636565
0.139392094830614,3.0120991778514,3.57103410274575
6.25668552907458,0.990554503665134,6.34245792774867
7.65871847535461,3.74974623188991,3.01510163838092
-0.0744956572950258,3.16913014873268,3.25237361297088
4.20642956775839,6.15858792735738,5.90879718789242
6.90330026198653,3.51415807478789,2.76183751890563
7.25106775095219,3.72194452763447,2.83106324822172
0.291590745865257,3.51296108115999,3.71038023706247
2.95566901029701,2.31312395639979,2.1478909116837
4.63107007782188,6.05208964900923,6.37974196180436
4.183325873777,4.1803823643189,3.48859647712741
2.50075959354859,6.52009102939239,2.74675870287749
7.18830355917964,3.93434721434875,3.15705288709141
3.85602484668029,5.92589681138963,5.98346548828248
7.36241056602189,3.55615839669383,2.54764411223634
5.04887727706746,0.705485873001974,4.4485616490099
2.68013626867276,6.43233801878239,3.06743393556632
0.732798380914261,4.2176560470841,4.33474847874263
3.30486309247248,2.40087799969555,2.39016320437048
2.45433510166144,6.93802187108679,3.62218477741064
0.834111189029449,4.2601320835118,4.6641723816226
5.10489623299223,0.335677925912023,5.07614450045958
2.77961141990523,6.60253091298352,2.98929008143239
2.67025055285609,6.29888622275581,3.05390632914714
3.17620987507085,1.78379954404246,2.35413904611465
0.473834566993091,3.36655260185213,3.49960747813869
3.02586352440994,2.79251914695227,2.57399739398812
3.30498825978007,2.28509775898993,2.43974273571377
1.08008904790627,4.40121947186192,4.08583514837676
6.62374136049303,0.27169284826191,7.57693805081541
6.99837196110903,3.55130729911605,3.53235608647265
0.364056373455453,2.68139699846407,3.83176684171622
0.314927032877387,4.13883237403872,4.81594637177221
0.237351683941211,3.08487070117183,3.08728106320528
7.36674062992244,3.5647491033672,3.12984905324321
7.3929055408199,3.80025201158993,2.78188481932359
4.42559884835676,5.60322926207001,5.77157724842847
2.46414299843981,6.46005696640979,2.7417376289637
3.34625923415877,1.80862172528247,2.47706414093511
0.970614461484217,4.10627962735129,4.27125406203421
4.24809486639226,5.43112046987892,6.00669324538738
6.13450640578684,0.693724755185966,7.14564655376903
4.9169196541324,4.15649241546485,3.24709860568416
3.50080513831926,2.21120720936108,2.57746781729961
6.50137807009387,0.355491107652606,6.85767303342816
2.7533123906724,6.24892271276233,3.06470569374008
4.6852835814976,4.64485381539284,3.19842597862699
7.04131421282283,3.63368328209998,2.86463329100264
-0.525230118118518,2.33270089870402,3.13744823844016
7.40947737810893,3.45416932909108,2.53629364951347
4.46568320272935,4.1190094955785,3.06136880249303
0.482724867969899,4.08254489197862,4.79895853527313
2.39843998334517,6.2612687487874,3.00141944824258
4.42132032588827,4.53764050562865,3.65484498408668
2.82455729385245,6.1944670404886,3.23196216832516
4.93479547425557,5.77776836518983,6.67732195579686
5.05788614191306,4.1297376707593,3.09579203807929
6.57286359020225,0.977279368933364,6.7738632081175
5.00926449021531,0.356686914859731,4.9463463206078
6.74780662535199,0.934056451393469,7.16849702300429
1.07377969258738,4.19451642213891,4.2704545944805
3.34759949261522,2.50766042591846,2.68280587641754
2.63489487596776,6.82459201109842,2.98405354721392
0.464308968425456,4.35936473565698,4.5949408718362
6.48637523265814,-0.473181969662021,6.66352284581636
0.241884032221096,2.96544906233478,3.04155462843485
7.66081673863482,3.23188350754279,2.96827819286892
6.43133829883345,0.290438932441062,7.01734395537018
0.790766188849033,4.36833560771449,4.31844774562449
0.0059327818454785,3.01195283633564,3.57161623805068
3.21640625126094,4.84300111118086,2.57205460599375
5.13684739908696,5.68542538842007,6.06036252728592
5.01416500296831,4.32567156280617,3.8724651174216
5.78658993578222,5.58174267199365,6.04999699730827
5.17947140168322,0.940999831410948,4.47790084206359
2.78523126402985,6.92977743890329,2.70578489146057
2.07283236131393,7.00809537640219,3.04046510027885
0.47167406925079,3.8011734542294,4.29291736898186
0.458774115920442,4.16287117365096,4.0691638602887
6.85359698239977,3.6346781799591,2.88668909266062
2.78568297759947,6.33862260084141,3.07112616633286
3.43048367052354,2.66730673718395,2.27494567302387
4.53769689074209,5.61322519151927,6.62531027747701
0.315083248973589,2.89206364865638,2.96959881366028
3.01352701693186,5.05601153757991,3.14493190321998
5.21722141843829,4.5186748290935,3.51084320863868
2.52267750161867,6.42861785645842,3.06068195094729
2.48594789605769,5.04920789515744,3.27083715399738
-0.166160244360311,3.33140258632696,3.36090791473212
5.38405921576307,0.587976588640744,6.92721694722502
2.41124912278058,6.30030903259388,2.65959474051427
6.25936362424536,0.442292150103133,6.91311329829533
4.9265984215131,0.438889498017121,5.18192264864895
2.77797422961937,6.87179436329338,3.24632876708281
3.04013529943394,4.64620742985316,2.74100613488483
3.94066124712035,4.21312704085614,3.04431870617487
4.1331146671604,4.53252444251714,3.33225974254957
7.12042445891686,3.61079767361299,2.47214528392123
4.7916667578756,5.90190410762038,6.36558675424604
6.9332343384098,3.56163015879955,2.19104944886735
2.94238470848152,2.5957443452618,2.79918461341994
4.73388672965488,5.83237644172996,6.12201768170429
1.03953059482065,4.26432377350167,4.29528524397746
2.41659293485214,6.52848400176197,2.95925669889865
4.9448576011818,5.1466330727849,6.43354377256019
4.54539260974101,6.22860876108248,6.12700273541701
4.38416557257855,4.38959677629685,3.7078657708244
2.52683555593956,6.54830782641021,3.12418263853661
4.40833900363925,4.66042901535423,3.20686487019071
5.56667929062191,0.389900645142288,4.65354523210615
3.19874404266455,1.99900090795308,2.56080326203753
2.6879729177761,4.94415267412145,2.93155079481869
6.08320723038229,0.510493113209498,7.15559215081038
6.29210228268129,0.526195218581591,7.05798054209593
3.0492958482903,6.60609252457132,2.75323534550854
-0.113122568166637,2.83830864511426,3.15386867204567
2.91450492213294,2.27399512850931,1.64693952227248
5.2062666802278,-0.164801909690744,4.91095151837367
7.39634660646841,3.56874184583401,3.54637331433379
4.72495419799618,5.08128335838051,3.34954413861093
0.985255377184586,3.95920596061446,4.3992403024582
0.0465547942643787,2.47361441775727,3.44421734043365
1.24607641456875,5.11904457115868,4.53546807284742
3.56718327811277,5.48601775342875,2.62357722088491
0.0336480006239255,3.01729443348585,3.5977765450048
-0.147117648296533,3.18492459112693,3.89107394250207
4.80423110858109,4.94389769609528,5.63709405911341
4.38715262712835,4.47924236748146,3.97135531727649
3.33303660391894,2.50254782300417,2.56235724558996
6.74690512169806,0.398344427611383,7.462522279875
6.70675924954042,0.346027093813205,7.20737073070913
6.92053501015442,0.765744229733252,6.63151843337195
1.05328571851411,4.74260916791727,4.16360543558292
-0.142202671060209,3.06372834464862,3.28841504570524
6.93907989911461,3.5036029011784,2.28940331714277
5.18384391437,0.950039297835834,4.35139138563375
4.13418922411697,5.38294026136877,5.96318821881741
6.70874362242856,0.30180517488663,7.04820640345392
4.98160629549571,0.114389466040271,4.91402189164922
4.38314631695858,0.422497989285346,4.96247001167662
3.47370655793339,5.27933276987693,2.82631271841221
6.03191716365538,0.289238073379042,6.82489241655403
3.5330884610767,2.34590913016866,2.42925019559981
2.90894687747157,6.77636438811091,2.79299687597632
4.57329839853114,5.53709587883997,6.64748114766423
1.02527949987808,4.61439700366721,4.95816960748622
4.64044205940939,5.6838604152205,6.12253085538868
6.32232692816232,0.552372166015488,6.30757946562789
7.130139395631,3.39978520635826,2.64481777689287
3.27937823668984,2.40430555856889,2.1659546943246
2.84058749830849,2.3818197657757,2.19870642873099
7.06781413851674,3.25015082900196,2.86211735591083
4.89799707387328,5.8257768130929,5.8181078257303
0.28032511078652,2.56975758848892,3.95787998502556
4.698005706853,4.60486116327806,3.5689024693017
7.74891396120659,3.45980182719601,3.39107609962602
4.88349422450641,1.04421523043393,4.62192510324305
0.906610300399758,4.76376023338535,4.16156879320615
3.8712675188369,4.83824457518145,3.3565136224834
2.46409418868509,7.27995193539367,2.58592570647602
-0.474487543092538,3.32995681557117,3.48035700772933
4.87499120360025,0.740129567297515,4.50503530303367
6.9174651089017,3.97193590330348,3.1300785301515
4.68780159253589,4.90739307897733,3.62316790385894
0.700269010638162,4.20445814306395,4.87708456115989
4.87895628119105,6.0567724980924,6.14334637655787
1.37768333302241,4.48457503735485,4.48788707721761
3.68436771374256,4.95674718972711,2.69347975712826
6.93205128648318,3.72741029512491,3.06696164546276
3.11180999313156,2.43472931827155,2.6908485714261
4.83183381530455,0.104857661084198,4.23472245030745
7.01931866350009,3.95278731451007,2.68113603842401
5.12403298208446,4.54857064708997,3.98249827418801
0.345866937124333,3.13490291046536,3.17886461685987
4.79445876902523,4.04928096599779,3.75443770978196
0.0430105550750178,2.9895970170731,3.26560146999135
3.36606111407874,1.902539475731,2.20973731980033
-0.282458448031616,3.60906942228812,3.28717565471395
2.62096144643577,6.28036407779883,2.58814922889856
3.19521201660274,2.21761461157485,2.53962594604561
2.67326039292951,2.96611303319681,2.56299818169151
2.61940705048326,5.01438590807095,2.31677212470067
4.53988154086381,5.60076451404063,5.91416584776887
7.31239479622405,3.57740459008394,3.10019557389057
6.85344098502532,3.37153232593569,3.25996861907232
6.77860226931549,0.860143544358254,7.23296009356111
6.99542999923511,3.54136140919659,3.20238121968344
0.166921612754953,3.36204504548472,3.55458499019198
3.30377884743292,1.98162122623335,2.20103625590832
3.89057882327188,2.56617436820086,2.40770903088475
-0.0164420060778553,2.64249593960305,3.78102690362977
4.08457950520632,4.39728167939566,3.47795090250431
3.30579971955684,2.30977794966014,2.77734145836445
3.65205416407783,4.96289457381101,2.5941468674926
0.0798486241249414,3.04017117917735,3.4779255169712
3.29442239901273,2.68952889482994,2.36554972804572
4.25961600367526,5.08170784906458,3.11668919188954
4.14868362409499,6.02027739928544,6.0033840252804
5.22868182211152,0.368228110376096,4.9420312518688
2.35400042868364,6.50313877434056,2.68820606910163
4.48594857961019,0.17582676128723,4.48213871214037
0.961852453052528,3.90477111882292,3.86390530064726
2.6621637601952,6.29023059220368,3.10301753473873
6.91283097879925,3.98628580574515,3.34289282686323
4.74731236212155,4.51399981755262,3.27340984393841
0.274836213238204,3.93170098588062,3.91125871853129
1.00390396315954,4.30706859279997,4.86142487939853
2.61772804102443,6.47576452380921,2.84673427081853
7.61967202246828,3.16372533693481,3.26782441593148
2.94695875193596,6.91536876490517,3.04040628839636
-0.517829798023659,2.70883817822688,3.12940993302316
3.40049958474419,2.4504667515311,2.28010000675819
6.54255231834034,-0.0691754041785321,6.91886237760043
6.83325187594446,3.70852402679976,2.58897604900665
5.07960655241113,0.881297616539762,4.81981715375689
2.9822325637552,2.70824002336476,2.58824599451883
3.17862776608593,5.51304745869595,3.54804985213423
4.32969771606852,5.40295464324905,5.83011670943653
0.684032175635632,4.24122560126086,4.69342546317572
-0.116312133368856,3.05538808839824,3.44516957070088
0.28352798344615,3.22987369092438,3.247006149506
6.22472700271772,-0.0568715420799831,7.09836999967319
4.32531823805522,5.72151152389274,6.58314388382082
0.371151168689984,2.81613240686239,3.23613260220243
3.19323043343248,5.19812389587983,3.39647464282309
2.23668348755472,6.96944305507471,3.27063470810146
7.32982597163446,3.55328074082639,2.57147380545552
6.39293708266637,0.021268087238768,6.87802789349135
2.44038904468411,6.48791126165874,2.66151077493572
4.26206131669626,2.26684721557401,2.59385894092503
5.3787419876717,0.725586447617273,4.65857214305068
0.158611335951257,2.91270138320436,3.17366999320472
6.41712850358414,0.0232264844692641,7.14726936568907
0.00698737703229464,2.53134317698961,3.15585997193735
2.69555395127409,7.03625169575399,2.98644049812058
4.49472437063869,5.76841318064328,5.95458459061136
7.04097996311249,3.6847442868651,2.84507167891248
2.81858312282591,5.23619247873086,2.5435464286633
0.541769149154102,4.08019004519759,4.08015430228219
5.04079726093531,4.49982406679873,3.45824495059456
5.18970177039246,4.42479261072422,3.63588808772923
2.91284340251017,2.64199392648479,2.10652585452884
3.02468574581077,5.11451917550801,2.79694557206996
1.16489628972391,4.05749456501041,4.38361852791206
5.37700202951435,0.621663139399485,4.40268406065848
-0.133331412530146,3.22835059673393,3.42043578657437
4.92624616828405,0.0896480929312736,4.45793472901895
3.25773070619244,5.32146819701222,2.93488343478738
3.91028646565608,4.71768349277252,3.2551757567526
3.34914035502246,2.89298204780347,2.65370911894512
4.79370098688378,0.207129621076372,4.89166145039111
4.937736837604,5.79414586311201,5.94636978290028
4.97655381813878,0.419957687283981,4.37097137913402
5.01941702021287,0.251296364837862,4.2963988371517
0.827250885213527,4.2549073761936,4.52511329236155
2.77489117453677,5.07957324884092,3.66826199839107
4.50166123584041,5.51903005956474,5.19196522827843
0.613706495147988,3.56652140178721,4.13642589830192
5.43165359145606,5.63021740862133,6.39687502560956
4.5519636013474,0.631044199038745,4.74861696798853
4.49423366453368,0.456923057219575,4.42242105790945
3.31164940035712,2.55205089329871,2.49283766103086
4.83447625943973,4.75246614425083,3.05675976061662
4.74968490216326,5.07671817185317,3.82952083512141
0.737165040542746,4.47236037764155,4.11763164826973
0.0837511148614021,3.19626247498488,3.3738222781117
0.505617220070783,2.78382489615641,3.91966545319637
6.67916911572079,3.69425724772455,3.06060337590707
3.5706166845994,4.79063110347306,2.87047738585155
3.79779982134763,2.2372135090614,2.0021937106664
5.23961655283509,4.60766644123993,3.8495630648718
6.67967507337262,4.11951032273838,2.7288537659617
7.26945829651842,4.04608651059727,3.20629295239718
-0.000818589352577601,2.83325739247613,3.29022678112806
0.508127773402227,4.00896404316681,4.2254136742827
2.29853051351734,6.85979642434865,2.49624819015602
1.9337391050393,6.59394394757603,2.89107606713763
6.43714755602363,0.785997606745132,6.95540193916352
3.65997344133396,2.43058537396908,2.47139754879842
4.78051637916345,0.386770543802122,4.80221373736276
5.66643380199902,0.886066103318605,7.02328174023139
7.06271679151188,3.81362045858036,2.49572503854157
4.75984131393075,5.92029004763925,6.10441965756544
2.53793343472334,6.80609218988891,2.61368248553504
-0.020619863900121,2.73965571420403,3.50536270601547
4.70892089963888,0.652691836015118,4.92822376768436
3.09320640899623,5.43592836232666,2.89131299535421
2.73024362932838,6.20146608199723,2.84760306122645
5.21192205862584,0.362987017836578,4.39681570267652
3.86328814198141,2.57264142663474,2.37603580457017
4.55179624760233,4.56542601343509,2.95674298149217
3.56998674946617,4.86543195149458,2.67919726411142
0.416445785861501,3.14198816686169,3.69249989936775
4.69496125066332,4.666877815493,3.0622258207219
2.9665933294566,6.75775645555151,3.30522864933869
5.23209129043669,0.477051079956937,4.5721936274971
6.42966427642464,0.504259178254112,7.26651025624173
-0.467840743282641,2.46009771555378,3.29239799272984
3.7117685626778,5.54931282425134,6.15207719594187
0.199641758322246,2.95499998657865,3.1973543658628
1.17791586490012,4.43337982625862,4.55993311372506
2.79456506947476,6.89570959355094,2.57510139575887
1.02100887466293,4.12775838564144,4.12726564949141
-0.179158998559735,3.30667673421445,3.43531687610614
3.03588930322681,5.71718057822406,3.2571835719434
-0.294919506969202,2.51553878356864,3.46238238351062
4.49913178640107,4.5598663119188,3.60926650517724
0.118703708370488,2.97261547749923,3.2127977932124
6.98260215443097,3.9967388639254,2.98254607913223
6.52665424861803,0.472880601227028,7.10218128732735
3.82094508900633,4.60655309134885,2.81289420658391
4.87204912678749,0.374139510929304,4.94708220726685
-0.0437346702395633,2.72349498655468,3.58764206752802
4.84635954559082,0.813165212097392,4.79327855507289
2.19901792482344,6.55194186811228,3.78396888220329
0.248778496570912,2.98488234634827,3.37557292270462
2.96788012685488,5.30837749054543,3.01790993202337
4.35845669834477,6.18294677445494,5.97758737990174
3.02735067493564,5.68727635014436,2.65101713797723
3.57429206964153,1.87578265742234,2.68978387356406
0.411458477535655,3.18151844425125,2.91639487941538
3.26919477330335,5.03167504023423,2.8651869897336
-0.360263824328375,2.94710677559917,3.32690277264473
0.166792126855313,3.24605023901603,3.4068750983119
5.38373019182804,0.221979253141769,5.30132035466987
3.49106077301552,1.61378877855994,1.89693371711305
0.584108931367321,4.37295775356628,4.54139855508342
-0.0378204427831788,3.61236358556817,3.69992713093955
